Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Beelitz;630022;DFR;1941;1990;1990;1990;3;7;2;0;0;5;0;L506021;1941;1960;x
Benicke;630023;DFR;1939;1944;1990;1990;2;3;0;1;0;5;0;L506022;1939;1960;x
Benthack;630024;DFR;1940;1990;1990;1990;3;3;32;0;0;5;0;L506023;1940;1960;x
Berg;630025;DFR;1940;1990;1990;1990;3;3;32;0;0;5;0;L506024;1940;1960;x
Bessell;630026;DFR;1939;1990;1990;1990;3;5;0;0;0;5;0;L506025;1939;1960;x
Bickel;630027;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506026;1939;1960;x
Bieber;630028;DFR;1941;1990;1990;1990;3;3;32;0;0;5;0;L506027;1941;1960;x
Biehringer;630029;DFR;1939;1990;1990;1990;3;5;0;0;0;5;0;L506028;1939;1960;x
Bisle;630030;DFR;1939;1990;1990;1990;3;3;64;0;0;5;0;L506029;1939;1960;x
Bleckwenn;630031;DFR;1941;1990;1990;1990;3;6;256;0;0;5;0;L506030;1941;1960;x
Bleyer;630032;DFR;1939;1944;1990;1990;2;6;0;1;0;5;0;L506031;1939;1960;x
Block;630033;DFR;1941;1990;1990;1990;3;7;4;0;0;5;0;L506032;1941;1960;x
Bock von Wülfingen;630034;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506033;1939;1960;x
Bohlmann-Combrinck;630035;DFR;1939;1990;1990;1990;3;4;0;0;0;5;0;L506034;1939;1960;x
Bohnstedt;630036;DFR;1936;1942;1990;1990;2;5;128;1;0;5;0;L506035;1936;1960;x
Boie;630037;DFR;1938;1990;1990;1990;3;3;0;0;0;5;0;L506036;1938;1960;x
Borchers;630038;DFR;1938;1990;1990;1990;3;3;0;0;0;5;0;L506037;1938;1960;x
Bornscheuer;630039;DFR;1940;1990;1990;1990;3;4;256;0;0;5;0;L506038;1940;1960;x
Bourquin;630040;DFR;1940;1945;1990;1990;2;6;256;1;0;5;0;L506039;1940;1960;x
Brabänder;630041;DFR;1937;1943;1990;1990;2;4;0;1;0;5;0;L506040;1937;1960;x
Brauer;630042;DFR;1940;1990;1990;1990;3;5;0;0;0;5;0;L506041;1940;1960;x
Bruckmann;630043;DFR;1940;1990;1990;1990;3;4;0;0;0;5;0;L506042;1940;1960;x
Bruhn;630044;DFR;1940;1990;1990;1990;3;4;1;0;0;5;0;L506043;1940;1960;x
Bruns;630045;DFR;1938;1990;1990;1990;3;4;0;0;0;5;0;L506044;1938;1960;x
Brücker;630046;DFR;1940;1945;1990;1990;2;5;16;1;0;5;0;L506045;1940;1960;x
Brüning;630047;DFR;1941;1990;1990;1990;3;3;0;0;0;5;0;L506046;1941;1960;x
Bulcke;630048;DFR;1941;1990;1990;1990;3;5;0;0;0;5;0;L506047;1941;1960;x
Bulze;630049;DFR;1938;1943;1990;1990;2;7;128;1;0;5;0;L506048;1938;1960;x
Buschmann;630050;DFR;1936;1941;1990;1990;2;3;0;1;0;5;0;L506049;1936;1960;x
Bülowius;630051;DFR;1940;1990;1990;1990;3;3;0;0;0;5;0;L506050;1940;1960;x
Bürcky;630052;DFR;1940;1990;1990;1990;3;3;2;0;0;5;0;L506051;1940;1960;x
Bäntsch;630053;DFR;1938;1943;1990;1990;2;4;0;1;0;5;0;L506052;1938;1960;x
Bässler;630054;DFR;1938;1944;1990;1990;2;4;0;1;0;5;0;L506053;1938;1960;x
Böhaimb;630055;DFR;1941;1990;1990;1990;3;6;8;0;0;5;0;L506054;1941;1960;x
Böhlke;630056;DFR;1940;1945;1990;1990;2;4;0;1;0;5;0;L506055;1940;1960;x
Böhmers;630057;DFR;1938;1944;1990;1990;2;4;0;1;0;5;0;L506056;1938;1960;x
Böhringer;630058;DFR;1938;1944;1990;1990;2;3;32;1;0;5;0;L506057;1938;1960;x
Chill;630059;DFR;1938;1943;1990;1990;2;5;1;1;0;5;0;L506058;1938;1960;x
Conrad;630060;DFR;1937;1943;1990;1990;2;5;4;1;0;5;0;L506059;1937;1990;x
Conrady;630061;DFR;1940;1990;1990;1990;3;4;0;0;0;5;0;L506060;1940;1960;x
Conze;630062;DFR;1941;1990;1990;1990;3;5;0;0;0;5;0;L506061;1941;1960;x
Coretti;630063;DFR;1941;1990;1990;1990;3;5;0;1;0;5;0;L506062;1941;1960;x
Crato;630064;DFR;1938;1990;1990;1990;3;6;128;1;0;5;0;L506063;1938;1960;x
Dahlmann;630065;DFR;1937;1943;1990;1990;2;7;256;1;0;5;0;L506064;1937;1960;x
Dahme;630066;DFR;1941;1990;1990;1990;3;4;128;0;0;5;0;L506065;1941;1960;x
Daser;630067;DFR;1938;1944;1990;1990;2;4;128;1;0;5;0;L506066;1938;1960;x
Dedek;630068;DFR;1938;1990;1990;1990;3;3;2;0;0;5;0;L506067;1938;1960;x
Degen;630069;DFR;1940;1945;1990;1990;2;6;16;1;0;5;0;L506068;1940;1960;x
Demoll;630070;DFR;1937;1942;1990;1990;2;3;4;1;0;5;0;L506069;1937;1960;x
Dempwolff;630071;DFR;1941;1990;1990;1990;3;5;0;0;0;5;0;L506070;1941;1960;x
Denkert;630072;DFR;1940;1945;1990;1990;2;6;0;1;0;5;0;L506071;1940;1960;x
Dormagen;630073;DFR;1939;1990;1990;1990;3;3;32;0;0;5;0;L506072;1939;1960;x
Dorn;630074;DFR;1941;1990;1990;1990;3;6;10;0;0;5;0;L506073;1941;1960;x
Dressler;630075;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506074;1939;1960;x
Döring-Manteuffel;630076;DFR;1941;1990;1990;1990;3;6;64;0;0;5;0;L506075;1941;1960;x
Dörr;630077;DFR;1940;1990;1990;1990;3;3;0;0;0;5;0;L506076;1940;1960;x
Eberding;630078;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506077;1939;1960;x
Eckholt;630079;DFR;1940;1990;1990;1990;3;6;16;0;0;5;0;L506078;1940;1960;x
Ehlert;630080;DFR;1940;1990;1990;1990;3;5;0;0;0;5;0;L506079;1940;1960;x
Ehrig;630081;DFR;1940;1945;1990;1990;2;6;128;1;0;5;0;L506080;1940;1960;x
Eisenbach;630082;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506081;1939;1960;x
Elfeldt;630083;DFR;1939;1944;1990;1990;2;7;0;1;0;5;0;L506082;1939;1960;x
Elster;630084;DFR;1939;1990;1990;1990;3;7;0;0;0;5;0;L506083;1939;1960;x
Engelhardt;630085;DFR;1938;1990;1990;1990;3;4;128;0;0;5;0;L506084;1938;1960;x
Enke;630086;DFR;1941;1990;1990;1990;3;7;0;0;0;5;0;L506085;1941;1960;x
Erdmann;630087;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506086;1939;1960;x
Erxleben;630088;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506087;1939;1960;x
Ewert;630089;DFR;1941;1990;1990;1990;3;3;0;0;0;5;0;L506088;1941;1960;x
Danhauser;630090;DFR;1938;1943;1990;1990;2;4;4;1;0;5;0;L506089;1938;1960;x
Deckert;630091;DFR;1941;1990;1990;1990;3;3;0;0;0;5;0;L506090;1941;1960;x
Dettling;630092;DFR;1937;1943;1990;1990;2;7;0;1;0;5;0;L506091;1937;1960;x
Dewitz;630093;DFR;1941;1990;1990;1990;3;3;2;0;0;5;0;L506092;1941;1960;x
Diestel;630094;DFR;1938;1943;1990;1990;2;4;0;1;0;5;0;L506093;1938;1960;x
Disener;630095;DFR;1941;1990;1990;1990;3;4;128;0;0;5;0;L506094;1941;1960;x
Dornberger;630096;DFR;1939;1990;1990;1990;3;4;0;0;0;5;0;L506095;1939;1960;x
Fabiunke;630097;DFR;1939;1990;1990;1990;3;7;32;0;0;5;0;L506096;1939;1960;x
Feuchtinger;630098;DFR;1939;1944;1990;1990;2;7;0;1;0;5;0;L506097;1939;1960;x
Fichtner;630099;DFR;1938;1943;1990;1990;2;5;0;1;0;5;0;L506098;1938;1960;x
Fiedler;630100;DFR;1938;1990;1990;1990;3;3;32;0;0;5;0;L506099;1938;1960;x
Fischer  G.;630101;DFR;1940;1945;1990;1990;2;5;0;1;0;5;0;L506100;1940;1960;x
Fischer  G.W.;630102;DFR;1940;1990;1990;1990;3;3;1;0;0;5;0;L506101;1940;1960;x
Friebe;630103;DFR;1939;1944;1990;1990;2;7;16;1;0;5;0;L506102;1939;1960;x
Franz;630104;DFR;1937;1943;1990;1990;2;3;0;1;0;5;0;L506103;1937;1960;x
Fröhlich;630105;DFR;1939;1990;1990;1990;3;5;8;0;0;5;0;L506104;1939;1960;x
Furbach;630106;DFR;1940;1990;1990;1990;3;6;0;0;0;5;0;L506105;1940;1960;x
Fäckenstedt;630107;DFR;1938;1943;1990;1990;2;3;4;1;0;5;0;L506106;1938;1960;x
Gaul;630108;DFR;1938;1990;1990;1990;3;4;32;0;0;5;0;L506107;1938;1960;x
Gebauer;630109;DFR;1938;1990;1990;1990;3;3;0;0;0;5;0;L506108;1938;1960;x
Gehlen;630110;DFR;1940;1945;1945;1990;1;3;0;2;0;5;0;L506109;1940;1960;x
Georgi;630111;DFR;1941;1990;1990;1990;3;5;0;0;0;5;0;L506110;1941;1960;x
Gerke;630112;DFR;1937;1943;1990;1990;2;3;32;1;0;5;0;L506111;1937;1960;x
Gerlach  A.;630113;DFR;1940;1990;1990;1990;3;6;1;0;0;5;0;L506112;1940;1960;x
Gerlach  E.;630114;DFR;1939;1990;1990;1990;3;4;0;0;0;5;0;L506113;1939;1960;x
Geschwandtner;630115;DFR;1938;1990;1990;1990;3;7;4;0;0;5;0;L506114;1938;1960;x
Gihr;630116;DFR;1939;1990;1990;1990;3;3;128;0;0;5;0;L506115;1939;1960;x
Gittner;630117;DFR;1940;1990;1990;1990;3;3;0;0;0;5;0;L506116;1940;1960;x
Glasl;630118;DFR;1941;1990;1990;1990;3;5;1;0;0;5;0;L506117;1941;1960;x
Grobholz;630119;DFR;1938;1990;1990;1990;3;3;0;0;0;5;0;L506118;1938;1960;x
Groschupf;630120;DFR;1936;1942;1990;1990;2;6;0;1;0;5;0;L506119;1936;1960;x
Grothe;630121;DFR;1941;1990;1990;1990;3;5;256;0;0;5;0;L506120;1941;1960;x
Gundelach;630122;DFR;1941;1990;1990;1990;3;3;0;0;0;5;0;L506121;1941;1960;x
Gümbel;630123;DFR;1938;1943;1990;1990;2;5;0;1;0;5;0;L506122;1938;1960;x
Gädcke;630124;DFR;1940;1945;1945;1990;1;7;0;2;0;5;0;L506123;1940;1960;x
Gäde;630125;DFR;1940;1990;1990;1990;3;7;0;0;0;5;0;L506124;1940;1960;x
Görbig;630126;DFR;1940;1990;1990;1990;3;4;4;0;0;5;0;L506125;1940;1960;x
Halberstadt;630127;DFR;1940;1990;1990;1990;3;3;0;0;0;5;0;L506126;1940;1960;x
Hansen;630128;DFR;1941;1945;1945;1945;1;6;4;3;0;5;0;L118;1941;1960;x
Hartmann;630129;DFR;1938;1945;1990;1990;2;3;32;1;0;5;0;L506128;1938;1960;x
Harttmann;630130;DFR;1939;1990;1990;1990;3;4;128;0;0;5;0;L506129;1939;1960;x
Haseloff;630131;DFR;1939;1990;1990;1990;3;6;0;0;0;2;0;L506130;1939;1960;x
Hass;630132;DFR;1940;1945;1990;1990;2;6;4;1;0;5;0;L506131;1940;1960;x
Hauger;630133;DFR;1938;1990;1990;1990;3;7;4;0;0;5;0;L506132;1938;1960;x
Hauschulz;630134;DFR;1940;1990;1990;1990;3;4;4;0;0;5;0;L506133;1940;1960;x
Hauser;630135;DFR;1940;1990;1990;1990;3;7;1;0;0;5;0;L506134;1940;1960;x
Hax;630136;DFR;1941;1945;1945;1990;1;4;0;2;0;5;0;L506135;1941;1960;x
Hecker;630137;DFR;1940;1990;1990;1990;3;6;0;0;0;5;0;L506136;1940;1960;x
Hederich;630138;DFR;1938;1944;1990;1990;2;5;0;1;0;5;0;L506137;1938;1960;x
Heim;630139;DFR;1938;1943;1990;1990;2;6;16;1;0;5;0;L506138;1938;1960;x
Hemman;630140;DFR;1940;1945;1990;1990;2;4;4;1;0;5;0;L506139;1940;1960;x
Henrici;630141;DFR;1938;1990;1990;1990;3;3;2;0;0;5;0;L506140;1938;1960;x
Herbert;630142;DFR;1940;1990;1990;1990;3;7;64;0;0;5;0;L506141;1940;1960;x
Herrmann  P.;630143;DFR;1938;1990;1990;1990;3;6;16;0;0;5;0;L506142;1938;1960;x
Herrmann  P.R.;630144;DFR;1940;1945;1945;1990;1;3;0;2;0;5;0;L506143;1940;1960;x
Heucke;630145;DFR;1940;1945;1990;1990;2;3;0;1;0;5;0;L506144;1940;1960;x
Heusinger;630146;DFR;1938;1943;1945;1946;1;6;2;3;0;5;0;L506145;1938;1960;x
Heydenreich;630147;DFR;1939;1990;1990;1990;3;4;32;0;0;5;0;L506146;1939;1960;x
Heyne;630148;DFR;1939;1944;1990;1990;2;4;0;1;0;5;0;L506147;1939;1960;x
Heyser;630149;DFR;1939;1990;1990;1990;3;7;0;0;0;5;0;L506148;1939;1960;x
Hildebrand;630150;DFR;1938;1990;1990;1990;3;3;0;0;0;5;0;L506149;1938;1960;x
Hildebrandt;630151;DFR;1939;1944;1990;1990;2;6;0;1;0;5;0;L506150;1939;1960;x
Hildemann;630152;DFR;1937;1943;1990;1990;2;6;16;1;0;5;0;L506151;1937;1960;x
Hofmann  F.;630153;DFR;1938;1943;1990;1990;2;3;1;1;0;5;0;L506152;1938;1960;x
Hofmann  R.;630154;DFR;1938;1943;1945;1990;1;3;4;2;0;5;0;L506153;1938;1960;x
Hoffmann;630155;DFR;1938;1943;1990;1990;2;6;1;0;0;5;0;L506154;1938;1960;x
Hoffmann-Schönborn;630156;DFR;1940;1990;1990;1990;3;6;0;0;0;5;0;L506155;1940;1960;x
Hofmeister;630157;DFR;1940;1990;1990;1990;3;6;2;0;0;5;0;L506156;1940;1960;x
Holm;630158;DFR;1940;1990;1990;1990;3;8;128;0;0;5;0;L506157;1940;1960;x
Holste;630159;DFR;1940;1945;1945;1990;1;7;132;2;0;5;0;L506158;1940;1960;x
Hübner  K.;630160;DFR;1938;1990;1990;1990;3;7;0;0;0;5;0;L506159;1938;1960;x
Hübner  R.;630161;DFR;1940;1945;1990;1990;2;3;0;1;0;5;0;L506160;1940;1960;x
Hünten;630162;DFR;1940;1990;1990;1990;3;4;0;0;0;5;0;L506161;1940;1960;x
Hüther;630163;DFR;1940;1990;1990;1990;3;4;0;0;0;5;0;L506162;1940;1960;x
Hänschke;630164;DFR;1938;1944;1990;1990;2;3;0;1;0;5;0;L506163;1938;1960;x
Höfer;630165;DFR;1940;1990;1990;1990;3;3;0;0;0;5;0;L506164;1940;1960;x
Jacobi;630166;DFR;1937;1943;1990;1990;2;5;0;1;0;5;0;L506165;1937;1960;x
John;630167;DFR;1938;1943;1990;1990;2;5;0;1;0;5;0;L506166;1938;1960;x
Jolas;630168;DFR;1941;1990;1990;1990;3;3;2;0;0;5;0;L506167;1941;1960;x
Jordan;630169;DFR;1938;1990;1990;1990;3;3;0;0;0;5;0;L506168;1938;1960;x
Junck;630170;DFR;1939;1945;1990;1990;2;4;8;1;0;5;0;L506169;1939;1960;x
Juppe;630171;DFR;1936;1942;1990;1990;2;3;32;1;0;5;0;L506170;1936;1960;x
Kadgien;630172;DFR;1940;1990;1990;1990;3;5;0;0;0;5;0;L506171;1940;1960;x
Kahler;630173;DFR;1941;1990;1990;1990;3;7;0;0;0;5;0;L506172;1941;1960;x
Kaliebe;630174;DFR;1939;1990;1990;1990;3;7;32;0;0;5;0;L506173;1939;1960;x
Karl;630175;DFR;1936;1941;1990;1990;2;7;0;1;0;5;0;L506174;1936;1960;x
Keil;630176;DFR;1938;1945;1990;1990;2;4;0;1;0;5;0;L506175;1938;1960;x
Keiper  L.;630177;DFR;1937;1943;1990;1990;2;7;64;1;0;5;0;L506176;1937;1960;x
Keiper  W.;630178;DFR;1939;1990;1990;1990;3;5;0;0;0;5;0;L506177;1939;1960;x
Kettner;630179;DFR;1938;1943;1990;1990;2;5;0;1;0;5;0;L506178;1938;1960;x
Kroh;630180;DFR;1940;1944;1945;1990;1;5;256;2;0;5;0;L506179;1940;1960;x
Krämer;630181;DFR;1941;1990;1990;1990;3;7;64;0;0;5;0;L506180;1941;1960;x
Köppen;630182;DFR;1940;1990;1990;1990;3;6;0;0;0;5;0;L506181;1940;1960;x
Lichtenberger;630183;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506182;1939;1960;x
Lohmann;630184;DFR;1938;1943;1990;1990;2;6;0;1;0;5;0;L506183;1938;1960;x
Lorenz;630185;DFR;1936;1943;1945;1990;1;4;0;2;0;5;0;L506184;1936;1960;x
Luczny;630186;DFR;1938;1944;1990;1990;2;7;64;1;0;5;0;L506185;1938;1960;x
Pavel;630187;DFR;1940;1990;1990;1990;3;4;4;0;0;5;0;L506186;1940;1960;x
Pirmann;630188;DFR;1940;1945;1990;1990;2;6;64;1;0;5;0;L506187;1940;1960;x
Schimpf;630189;DFR;1939;1943;1945;1990;1;6;256;2;0;5;0;L506188;1939;1960;x
Schreder;630190;DFR;1940;1990;1990;1990;3;3;0;0;0;5;0;L506189;1940;1960;x
Seifert;630191;DFR;1936;1942;1990;1990;2;3;0;1;0;5;0;L506190;1936;1960;x
Speidel;630192;DFR;1938;1944;1945;1945;0;4;1;4;0;5;0;L506191;1938;1960;x
Voitl;630193;DFR;1940;1990;1990;1990;3;5;0;0;0;5;0;L506192;1940;1960;x
van der Hoop;630194;DFR;1941;1990;1990;1990;3;4;0;0;0;5;0;L506193;1941;1960;x
von Ahlfen;630195;DFR;1941;1990;1990;1990;3;3;0;0;0;5;0;L506194;1941;1960;x
von Alberti;630196;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506195;1939;1960;x
von Amann;630197;DFR;1936;1942;1990;1990;2;7;64;1;0;5;0;L506196;1936;1960;x
von Arnim  F.;630198;DFR;1938;1990;1990;1990;3;3;0;0;0;5;0;L506197;1938;1960;x
von Arnim  F.A.;630199;DFR;1941;1990;1990;1990;3;7;1;0;0;5;0;L506198;1941;1960;x
von Ascheberg;630200;DFR;1938;1990;1990;1990;3;3;0;0;0;5;0;L506199;1938;1960;x
von Aulock;630201;DFR;1940;1990;1990;1990;3;6;4;0;0;5;0;L506200;1940;1960;x
von Bittenfeld;630202;DFR;1936;1943;1945;1990;1;7;0;2;0;5;0;L506201;1936;1960;x
von Barsewich;630203;DFR;1939;1990;1990;1990;3;6;0;0;0;5;0;L506202;1939;1960;x
von Behr  H.;630204;DFR;1936;1942;1990;1990;2;6;0;1;0;5;0;L506203;1936;1960;x
von Behr  H.E.;630205;DFR;1940;1945;1945;1990;1;7;16;2;0;5;0;L506204;1940;1960;x
von Bercken;630206;DFR;1940;1945;1990;1990;2;4;0;1;0;5;0;L506205;1940;1960;x
von Bogen;630207;DFR;1939;1944;1990;1990;2;4;8;1;0;5;0;L506206;1939;1960;x
von Block;630208;DFR;1938;1990;1990;1990;3;3;0;0;0;5;0;L506207;1938;1960;x
von Boltenstern  W.;630209;DFR;1936;1942;1990;1990;2;4;8;1;0;5;0;L506208;1936;1960;x
von Boltenstern  W.E.;630210;DFR;1941;1990;1990;1990;3;3;32;0;0;5;0;L506209;1941;1960;x
von Briesen;630211;DFR;1938;1990;1990;1990;3;3;0;0;0;5;0;L506210;1938;1960;x
von Broich;630212;DFR;1939;1944;1990;1990;2;4;16;1;0;5;0;L506211;1939;1960;x
von Buddenbrock;630213;DFR;1940;1990;1990;1990;3;7;0;0;0;5;0;L506212;1940;1960;x
von Buttlar;630214;DFR;1939;1990;1990;1990;3;5;4;0;0;5;0;L506213;1939;1960;x
von Claer;630215;DFR;1938;1944;1990;1990;2;5;2;1;0;5;0;L506214;1938;1960;x
von Collani;630216;DFR;1940;1990;1990;1990;3;7;0;0;0;5;0;L506215;1940;1960;x
von der Gröben;630217;DFR;1941;1945;1945;1990;1;5;0;2;0;5;0;L506216;1941;1960;x
von Ditfurth;630218;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506217;1939;1960;x
von Drebber;630219;DFR;1939;1990;1990;1990;3;4;0;0;0;5;0;L506218;1939;1960;x
von Eisenhart-Rothe;630220;DFR;1938;1990;1990;1990;3;5;0;0;0;5;0;L506219;1938;1960;x
von Fabrice-Falk;630221;DFR;1938;1944;1990;1990;2;7;0;1;0;5;0;L506220;1938;1960;x
von Felbert;630222;DFR;1939;1990;1990;1990;3;4;0;0;0;5;0;L506221;1939;1960;x
von Geitner;630223;DFR;1940;1990;1990;1990;3;6;0;0;0;5;0;L506222;1940;1960;x
von Gersdorff  G.;630224;DFR;1939;1990;1990;1990;3;3;32;0;0;5;0;L506223;1939;1960;x
von Gersdorff  R.C.;630225;DFR;1941;1990;1990;1990;3;7;0;0;0;5;0;L506224;1941;1960;x
von Geyso;630226;DFR;1938;1990;1990;1990;3;5;32;0;0;5;0;L506225;1938;1960;x
von Grävenitz;630227;DFR;1938;1944;1990;1990;2;3;0;1;0;5;0;L506226;1938;1960;x
von Gyldenfeldt  G.;630228;DFR;1941;1990;1990;1990;3;4;2;0;0;5;0;L506227;1941;1960;x
von Gyldenfeldt  H.;630229;DFR;1939;1944;1990;1990;2;3;32;1;0;5;0;L506228;1939;1960;x
von Gündell;630230;DFR;1937;1943;1990;1990;2;4;256;1;0;5;0;L506229;1937;1960;x
von Hanstein;630231;DFR;1938;1990;1990;1990;3;3;0;0;0;5;0;L506230;1938;1960;x
von Heigl;630232;DFR;1941;1990;1990;1990;3;5;16;0;0;5;0;L506231;1941;1960;x
von Hellermann;630233;DFR;1940;1990;1990;1990;3;6;0;0;0;5;0;L506232;1940;1960;x
von Henning;630234;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506233;1939;1960;x
von Heygendorff;630235;DFR;1939;1945;1990;1990;2;6;0;1;0;5;0;L506234;1939;1960;x
von Hofmann;630236;DFR;1938;1990;1990;1990;3;5;32;0;0;5;0;L506235;1938;1960;x
von Holtzendorff;630237;DFR;1940;1990;1990;1990;3;7;8;0;0;5;0;L506236;1940;1960;x
von Holwede;630238;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506237;1939;1960;x
von Horn;630239;DFR;1939;1944;1945;1946;1;8;0;4;0;5;0;L506238;1939;1960;x
von Hülsen  B.;630240;DFR;1939;1944;1990;1990;2;3;0;1;0;5;0;L506239;1939;1960;x
von Hülsen  H.H.;630241;DFR;1939;1990;1990;1990;3;7;256;0;0;5;0;L506240;1939;1960;x
von Hülst;630242;DFR;1938;1990;1990;1990;3;3;32;0;0;5;0;L506241;1938;1960;x
von Hösslin;630243;DFR;1939;1990;1990;1990;3;3;0;0;0;5;0;L506242;1939;1960;x
von Ilsemann  H.;630244;DFR;1941;1990;1990;1990;3;5;0;0;0;5;0;L506243;1941;1960;x
von Ilsemann  I.;630245;DFR;1940;1990;1990;1990;3;7;128;0;0;5;0;L506244;1940;1960;x
von Kalm;630246;DFR;1937;1990;1990;1990;3;6;0;0;0;5;0;L506245;1937;1960;x
von Kanitz;630247;DFR;1938;1990;1990;1990;3;6;2;0;0;5;0;L506246;1938;1960;x
von Ludwig;630248;DFR;1941;1990;1990;1990;3;4;64;0;0;5;0;L506247;1941;1960;x
von Löderer;630249;DFR;1939;1990;1990;1990;3;3;64;0;0;5;0;L506248;1939;1960;x
von Witzendorff;630250;DFR;1939;1945;1990;1990;2;6;0;1;0;5;0;L506249;1939;1960;x
von Zabernberg;630251;DFR;1938;1990;1990;1990;3;3;0;0;0;5;0;L506250;1938;1960;x
Wagner;630252;DFR;1936;1942;1990;1990;2;4;0;1;0;5;0;L506251;1936;1960;x
Wolf;630253;DFR;1940;1990;1990;1990;3;7;66;1;0;5;0;L506252;1940;1960;x
Ancker;630254;DFR;1930;1940;1944;1990;1;6;0;2;0;5;1;L506253;1930;1960;x
Benda;630255;DFR;1936;1941;1943;1990;1;3;0;2;0;5;1;L506254;1936;1960;x
Braune;630256;DFR;1937;1990;1990;1990;3;3;0;0;0;5;1;L506255;1937;1960;x
Bürkner;630257;DFR;1938;1943;1990;1990;2;5;0;1;0;5;1;L506256;1938;1960;x
Claussen;630258;DFR;1937;1990;1990;1990;3;3;0;0;0;5;1;L506257;1937;1960;x
Ehrhardt;630259;DFR;1940;1990;1990;1990;3;3;1024;0;0;5;1;L506258;1940;1960;x
Engelhardt;630260;DFR;1940;1990;1990;1990;3;5;0;0;0;5;1;L506259;1940;1960;x
Eyssen;630261;DFR;1937;1990;1990;1990;3;5;0;0;0;5;1;L506260;1937;1960;x
Fein;630262;DFR;1938;1990;1990;1990;3;6;0;0;0;5;1;L506261;1938;1960;x
Fricke;630263;DFR;1938;1990;1990;1990;3;3;0;0;0;5;1;L506262;1938;1960;x
Frisius;630264;DFR;1938;1944;1990;1990;2;3;0;1;0;5;1;L506263;1938;1960;x
Fürbringer;630265;DFR;1938;1990;1990;1990;3;6;4096;0;0;5;1;L506264;1938;1960;x
Genske;630266;DFR;1938;1990;1990;1990;3;3;0;0;0;5;1;L506265;1938;1960;x
Gerlach;630267;DFR;1939;1990;1990;1990;3;7;8192;0;0;5;1;L506266;1939;1960;x
Godt;630268;DFR;1939;1990;1990;1990;3;5;0;0;0;5;1;L506267;1939;1960;x
Gutjahr;630269;DFR;1939;1990;1990;1990;3;3;1024;0;0;5;1;L506268;1939;1960;x
