Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Kozovski;95025;BUL;1944;1945;1990;1990;2;5;256;1;0;5;0;L34024;1944;1960;x
Krystev;95026;BUL;1943;1990;1990;1990;3;4;0;0;0;2;0;L34025;1943;1960;x
Lukash;95027;BUL;1930;1940;1990;1990;2;4;0;1;0;1;0;L34026;1930;1960;x
Lukov;95028;BUL;1930;1938;1940;1990;2;6;4;2;0;3;0;L34027;1930;1943;x
Marinkov;95029;BUL;1930;1930;1990;1990;2;4;513;1;0;5;0;L34028;1930;1941;x
Marinov  Il.;95030;BUL;1944;1990;1990;1990;3;4;0;0;0;2;0;L34029;1944;1960;x
Marinov  I.V.;95031;BUL;1941;1944;1990;1990;2;5;0;1;0;5;0;L34030;1941;1960;x
Markov;95032;BUL;1937;1940;1990;1990;2;4;0;1;0;3;0;L34031;1937;1943;x
Martchev;95033;BUL;1945;1990;1990;1990;3;4;0;0;0;3;0;L34032;1945;1960;x
Midilev;95034;BUL;1930;1990;1990;1990;3;6;576;1;0;5;0;L34033;1930;1939;x
Mihov;95035;BUL;1938;1942;1990;1990;2;4;0;1;0;1;0;L34034;1938;1960;x
Mintchev;95036;BUL;1942;1990;1990;1990;3;4;0;0;0;2;0;L34035;1942;1960;x
Murnov;95037;BUL;1930;1938;1940;1990;1;5;0;2;0;5;0;L34036;1930;1960;x
Nikolov  A.;95038;BUL;1939;1942;1990;1990;2;5;0;1;0;5;0;L34037;1939;1960;x
Nikolov  G.;95039;BUL;1944;1990;1990;1990;3;4;0;0;0;3;0;L34038;1944;1960;x
Novakov;95040;BUL;1943;1990;1990;1990;3;4;0;0;0;3;0;L34039;1943;1960;x
Peev;95041;BUL;1930;1990;1990;1990;3;4;0;0;0;4;0;L34040;1930;1939;x
Pironkov;95042;BUL;1942;1944;1990;1990;2;5;0;1;0;3;0;L34041;1942;1960;x
Popov  D.;95043;BUL;1944;1947;1990;1990;3;4;32;1;0;4;0;L34042;1944;1960;x
Popov  G.;95044;BUL;1930;1938;1941;1990;1;5;128;2;0;4;0;L34043;1930;1943;x
Radev;95045;BUL;1930;1990;1990;1990;3;5;513;1;0;4;0;L34044;1930;1940;x
Radojnov;95046;BUL;1943;1990;1990;1990;3;4;4;0;0;1;0;L34045;1943;1960;x
Rogosarski;95047;BUL;1941;1990;1990;1990;3;4;0;0;0;5;0;L34046;1941;1960;x
Russev;95048;BUL;1930;1940;1943;1990;2;5;0;1;0;3;0;L34047;1930;1960;x
Sapov;95049;BUL;1930;1990;1990;1990;3;4;0;0;0;1;0;L34048;1930;1938;x
Simov;95050;BUL;1943;1990;1990;1990;3;4;0;0;0;5;0;L34049;1943;1960;x
Sirakov;95051;BUL;1942;1990;1990;1990;3;6;0;0;0;3;0;L34050;1942;1960;x
Slavkov;95052;BUL;1944;1990;1990;1990;3;4;0;0;0;4;0;L34051;1944;1947;x
Spasov;95053;BUL;1943;1990;1990;1990;3;4;0;0;0;2;0;L34052;1943;1960;x
Stanchev;95054;BUL;1943;1944;1990;1990;2;6;0;1;0;2;0;L34053;1943;1960;x
Stoichev;95055;BUL;1944;1945;1946;1990;2;7;4;2;0;2;0;L34054;1944;1960;x
Taralejkov;95056;BUL;1944;1990;1990;1990;3;5;0;0;0;3;0;L34055;1944;1960;x
Terziev;95057;BUL;1941;1990;1990;1990;3;4;0;0;0;2;0;L34056;1941;1960;x
Toshev;95058;BUL;1943;1946;1990;1990;2;6;0;1;0;4;0;L34057;1943;1960;x
Trendafilov;95059;BUL;1943;1946;1990;1990;3;5;128;1;0;4;0;L34058;1943;1960;x
Trifonov;95060;BUL;1941;1990;1990;1990;3;4;0;0;0;2;0;L34059;1941;1960;x
Trynski;95061;BUL;1944;1990;1990;1990;2;6;16;0;0;5;0;L34060;1944;1960;x
Tsanev;95062;BUL;1930;1930;1990;1990;2;4;0;0;0;5;0;L34061;1930;1940;x
Urumov;95063;BUL;1939;1990;1990;1990;3;4;0;0;0;3;0;L34062;1939;1960;x
Vatev;95064;BUL;1930;1990;1990;1990;3;4;514;1;0;5;0;L34063;1930;1939;x
Vulkov;95065;BUL;1930;1930;1938;1990;1;6;514;2;0;1;0;L34064;1930;1942;x
Yanchulev;95066;BUL;1942;1990;1990;1990;3;4;0;0;0;4;0;L34065;1942;1960;x
Zaimov;95067;BUL;1930;1990;1990;1990;3;6;64;0;0;2;0;L34066;1930;1942;x
Zakhariev;95068;BUL;1944;1990;1990;1990;3;4;0;0;0;3;0;L34067;1944;1960;x
Zlatev;95069;BUL;1930;1930;1990;1990;2;6;516;1;0;4;0;L34068;1930;1939;x
Atanassov;95070;BUL;1941;1990;1990;1990;3;4;0;0;0;4;1;L34069;1941;1960;x
Gregoriev;95071;BUL;1943;1990;1990;1990;3;4;0;0;0;3;1;L34070;1943;1960;x
Ivanov;95072;BUL;1930;1938;1990;1990;2;5;512;1;0;4;1;L34071;1930;1940;x
Khalatchev;95073;BUL;1944;1990;1990;1990;3;4;0;0;0;3;1;L34072;1944;1960;x
Petsov;95074;BUL;1930;1990;1990;1990;3;5;0;0;0;4;1;L34073;1930;1960;x
Shalapatov;95075;BUL;1943;1990;1990;1990;3;4;1024;0;0;4;1;L34074;1943;1960;x
Toshev;95076;BUL;1938;1940;1990;1990;2;4;0;1;0;4;1;L34075;1938;1960;x
Tzanev;95077;BUL;1944;1990;1990;1990;3;5;4096;0;0;5;1;L34076;1944;1960;x
Variclechkov;95078;BUL;1930;1937;1990;1990;2;4;2560;1;0;4;1;L34077;1930;1942;x
Zigrafiev;95079;BUL;1945;1990;1990;1990;3;4;0;0;0;5;1;L34078;1945;1960;x
Atanasov;95080;BUL;1940;1990;1990;1990;3;4;0;0;0;5;2;L34079;1940;1960;x
Ayrjanov;95081;BUL;1930;1939;1990;1990;2;4;0;1;0;4;2;L34080;1930;1960;x
Batanov;95082;BUL;1942;1990;1990;1990;3;4;0;0;0;3;2;L34081;1942;1960;x
Boydev;95083;BUL;1940;1942;1990;1990;2;4;0;1;0;3;2;L34082;1940;1960;x
Drenikov;95084;BUL;1944;1946;1990;1990;2;4;0;1;0;4;2;L34083;1944;1960;x
Stoyanov;95085;BUL;1943;1990;1990;1990;3;6;4096;2;0;5;2;L34084;1943;1960;x
Stojkov;95086;BUL;1941;1990;1990;1990;3;4;0;0;0;4;2;L34085;1941;1960;x
Toplodolski;95087;BUL;1941;1990;1990;1990;3;6;0;0;0;5;2;L34086;1941;1960;x
Vylkov;95088;BUL;1938;1941;1990;1990;2;4;33280;1;0;5;2;L34087;1938;1960;x
Zakhariev;95089;BUL;1944;1944;1990;1990;2;6;16384;2;0;3;2;L34088;1944;1960;x
Abadjiev;95090;BUL;1913;1932;1932;1932;3;5;0;2;0;3;0;197;1913;1932;x
Agura;95091;BUL;1900;1912;1932;1932;2;4;0;1;0;3;0;198;1900;1915;x
Azmanov;95092;BUL;1908;1932;1932;1932;3;5;0;2;0;3;0;199;1908;1932;x
Bogdanov;95093;BUL;1917;1920;1932;1932;3;5;0;2;0;3;0;200;1917;1932;x
Bontchev;95094;BUL;1918;1932;1932;1932;3;5;0;2;0;3;0;201;1918;1932;x
Boshnakov;95095;BUL;1916;1932;1932;1932;3;4;0;1;0;3;0;202;1916;1932;x
Botev;95096;BUL;1900;1912;1932;1932;2;4;0;1;0;2;0;203;1900;1932;x
Boyadzhiev;95097;BUL;1910;1913;1915;1932;2;6;0;2;0;4;0;204;1910;1932;x
Bradistilov;95098;BUL;1912;1917;1932;1932;2;4;0;1;0;3;0;205;1912;1932;x
Burmov;95099;BUL;1916;1932;1932;1932;3;6;0;3;0;3;0;206;1916;1932;x
Byrnev;95100;BUL;1915;1918;1932;1932;3;5;0;2;0;3;0;207;1915;1932;x
Charakchiev;95101;BUL;1917;1932;1932;1932;3;6;1;2;0;3;0;208;1917;1932;x
Dikov;95102;BUL;1912;1912;1932;1932;2;6;0;2;0;3;0;209;1912;1932;x
Dimitriev I.;95103;BUL;1908;1932;1932;1932;3;5;1;1;0;3;0;210;1908;1932;x
Dimitriev R.;95104;BUL;1915;1917;1912;1932;2;7;0;4;0;1;0;211;1905;1915;x
Draganov;95105;BUL;1912;1917;1932;1932;2;6;0;3;0;3;0;212;1912;1932;x
Dyrvingov;95106;BUL;1908;1932;1932;1932;3;4;0;1;0;3;0;213;1908;1932;x
Fichev;95107;BUL;1908;1910;1912;1932;2;6;516;3;0;2;0;214;1908;1916;x
Genev;95108;BUL;1904;1912;1932;1932;2;6;264;2;0;2;0;215;1904;1932;x
Geshov;95109;BUL;1912;1917;1919;1932;1;4;1;1;0;3;0;216;1912;1932;x
Hristov;95110;BUL;1904;1913;1917;1932;1;5;0;2;0;4;0;217;1904;1921;x
Ivanov G.;95111;BUL;1909;1932;1932;1932;3;4;32;1;0;3;0;218;1909;1932;x
Ivanov N.;95112;BUL;1900;1907;1912;1932;2;5;576;1;0;3;0;219;1900;1932;x
Kantardjiev;95113;BUL;1914;1917;1932;1932;2;6;2;3;0;2;0;220;1914;1932;x
Kirkov ;95114;BUL;1912;1932;1932;1932;3;5;0;2;0;3;0;221;1912;1918;x
Kiselov ;95115;BUL;1913;1917;1920;1932;3;6;0;3;0;3;0;222;1908;1932;x
Kisjov;95116;BUL;1917;1932;1932;1932;3;7;4;3;0;3;0;223;1916;1932;x
Kolev;95117;BUL;1915;1917;1932;1932;2;8;4;4;0;3;0;224;1915;1917;x
Kovachev;95118;BUL;1905;1912;1932;1932;2;5;516;2;0;3;0;225;1905;1932;x
Kutinchev;95119;BUL;1904;1908;1912;1932;1;5;512;2;0;3;0;226;1904;1932;x
Lolov;95120;BUL;1917;1932;1932;1932;3;4;32;1;0;3;0;227;1917;1932;x
Lukov H.;95121;BUL;1907;1932;1932;1932;3;5;1;1;0;4;0;228;1917;1932;x
Lukov I.;95122;BUL;1915;1920;1932;1932;2;6;0;2;0;5;0;229;1915;1932;x
Markov I.;95123;BUL;1919;1932;1932;1932;3;4;0;1;0;3;0;230;1919;1932;x
Markov T.;95124;BUL;1917;1932;1932;1932;3;5;0;2;0;3;0;231;1917;1932;x
Mitov;95125;BUL;1914;1932;1932;1932;3;5;0;2;0;3;0;232;1914;1932;x
Naidenov;95126;BUL;1912;1917;1932;1932;2;6;0;2;0;3;0;233;1912;1932;x
Nazlymov;95127;BUL;1906;1917;1932;1932;2;5;1;1;0;3;0;234;1906;1932;x
Nedjalkov;95128;BUL;1916;1919;1932;1932;3;5;0;2;0;3;0;235;1916;1932;x
Nerezov;95129;BUL;1911;1916;1918;1932;2;6;1;2;0;3;0;236;1911;1932;x
Nikiforov;95130;BUL;1900;1912;1932;1932;2;5;512;2;0;2;0;237;1900;1914;x
Papadopov;95131;BUL;1912;1932;1932;1932;3;5;2;2;0;3;0;238;1912;1932;x
Pernikliiski;95132;BUL;1912;1932;1932;1932;3;4;0;1;0;3;0;239;1912;1932;x
Petrov I.;95133;BUL;1917;1932;1932;1932;3;4;0;1;0;3;0;240;1917;1923;x
Petrov R.;95134;BUL;1900;1913;1932;1932;2;5;512;2;0;2;0;241;1900;1932;x
Petrunov;95135;BUL;1900;1932;1932;1932;3;4;0;1;0;3;0;242;1900;1932;x
Popov H.;95136;BUL;1916;1919;1932;1932;3;5;0;2;0;3;0;243;1916;1932;x
Popov I.;95137;BUL;1909;1932;1932;1932;3;5;512;2;0;2;0;244;1909;1932;x
Popov S.;95138;BUL;1918;1932;1932;1932;3;5;0;2;0;3;0;245;1918;1932;x
Protogerov;95139;BUL;1915;1932;1932;1932;3;6;256;3;0;4;0;246;1915;1932;x
Pushkarov;95140;BUL;1918;1932;1932;1932;3;4;0;1;0;3;0;247;1918;1932;x
Ribarov;95141;BUL;1914;1917;1932;1932;3;5;2;2;0;3;0;248;1914;1932;x
Rusev;95142;BUL;1917;1932;1932;1932;3;5;0;2;0;4;0;249;1917;1932;x
Sapunarov;95143;BUL;1917;1932;1932;1932;3;5;256;2;0;3;0;250;1908;1932;x
Sarafov;95144;BUL;1905;1932;1932;1932;3;6;0;2;0;1;0;251;1905;1932;x
Savov M.;95145;BUL;1904;1908;1912;1932;1;6;20;2;0;2;0;252;1904;1915;x
Savov S.;95146;BUL;1914;1917;1918;1932;1;6;0;3;0;4;0;253;1914;1932;x
Shkoinov;95147;BUL;1918;1932;1932;1932;3;5;0;2;0;4;0;254;1918;1932;x
Sirmanov;95148;BUL;1918;1932;1932;1932;3;4;0;1;0;3;0;255;1918;1932;x
Slavtchev;95149;BUL;1917;1932;1932;1932;3;5;64;2;0;3;0;256;1917;1932;x
Stoikov;95150;BUL;1915;1932;1932;1932;3;5;0;2;0;3;0;257;1915;1932;x
Tabakov;95151;BUL;1917;1932;1932;1932;3;5;0;2;0;3;0;258;1917;1932;x
Tanev;95152;BUL;1914;1918;1932;1932;3;5;2;2;0;3;0;259;1914;1932;x
Tantilov;95153;BUL;1913;1918;1932;1932;2;4;0;1;0;3;0;260;1913;1932;x
Tasev;95154;BUL;1917;1932;1932;1932;3;5;0;2;0;3;0;261;1917;1932;x
Tenev;95155;BUL;1908;1915;1918;1932;3;6;1;3;0;4;0;262;1908;1932;x
Todorov;95156;BUL;1910;1913;1918;1932;1;6;0;2;0;3;0;263;1910;1932;x
Tsyklev;95157;BUL;1915;1932;1932;1932;3;4;34;1;0;3;0;264;1915;1932;x
Tzenov;95158;BUL;1910;1918;1932;1932;2;4;64;1;0;3;0;265;1910;1932;x
Vasilev;95159;BUL;1916;1932;1932;1932;3;5;0;2;0;3;0;266;1916;1932;x
Vazov G.;95160;BUL;1906;1912;1932;1932;2;5;64;2;0;2;0;267;1906;1932;x
Vazov V.;95161;BUL;1916;1920;1932;1932;3;8;2;4;0;3;0;268;1916;1932;x
Vylchev;95162;BUL;1901;1932;1932;1932;3;4;512;1;0;2;0;269;1901;1932;x
Yankov;95163;BUL;1910;1932;1932;1932;3;4;32;1;0;3;0;270;1910;1932;x
Zafirov;95164;BUL;1916;1932;1932;1932;3;4;0;1;0;3;0;271;1916;1932;x
Zagorski;95165;BUL;1915;1917;1932;1932;3;4;32;1;0;3;0;272;1915;1932;x
Zhekov;95166;BUL;1912;1913;1914;1916;0;7;1;3;0;5;0;273;1912;1932;x
Zhostov;95167;BUL;1913;1932;1932;1932;3;6;4;2;0;4;0;274;1913;1917;x
Zlatarev;95168;BUL;1916;1919;1932;1932;3;5;0;2;0;3;0;275;1916;1932;x
Dobrev;95169;BUL;1908;1932;1932;1932;3;6;0;2;0;3;1;unknown;1908;1932;x
Serafimov;95170;BUL;1908;1932;1932;1932;3;5;0;1;0;3;1;276;1908;1932;x
Milkov;95171;BUL;1912;1932;1932;1932;3;6;0;0;0;3;2;277;1912;1932;x
Sakelarov;95172;BUL;1912;1932;1932;1932;3;5;0;0;0;3;2;278;1912;1932;x
Tarakchiev;95173;BUL;1912;1932;1932;1932;3;5;0;0;0;3;2;279;1912;1932;x
Zlatarov;95174;BUL;1912;1912;1932;1932;2;6;0;0;0;4;2;280;1912;1932;x
