Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Bediaga;645022;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;8490;1931;1963;x
Arana;645023;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Aguirregabiria;645024;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Fullaondo;645025;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Ibarretxe Sangroniz;645026;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Gomez Garizurieta;645027;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Luisa Esnaola;645028;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;8491;1931;1963;x
Plazaola;645029;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Amunarriz;645030;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Salegi;645031;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Anzola;645032;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Gorritxo;645033;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Recalde;645034;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Garay;645035;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Vallejo;645036;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Letamendia;645037;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Garitazelaia;645038;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Artaza;645039;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
de Aldazabal;645040;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Echegoyen;645041;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Uriarte;645042;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Zabaleta Peñagaricano;645043;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Artolozaga;645044;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Azkue;645045;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
de Irezabal;645046;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Sarasketa;645047;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
de Sautua;645048;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Areso;645049;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Estornés Lasa;645050;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Echave;645051;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Zapirain Urbieta;645052;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Olaizola;645053;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Alberdi;645054;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1937;x
de Aguirreche;645055;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Cotarelo Romanos;645056;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Elorriaga;645057;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Presilla;645058;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Ayerdi;645059;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Orbegozo Aguirre;645060;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;unknown;1931;1963;x
Moreno Plaza;645061;EUS;1930;1936;1939;1990;0;5;2048;1;0;5;1;8492;1933;1938;x
Bilbao;645062;EUS;1930;1936;1939;1990;0;5;0;1;0;5;1;8493;1937;1963;x
de Egia;645063;EUS;1930;1936;1939;1990;0;5;0;1;0;5;1;8494;1933;1956;x
de Egia;645064;EUS;1930;1936;1939;1990;0;5;0;1;0;5;2;8494;1945;1956;x
Asolo y Landea;645065;EUS;1930;1936;1939;1990;0;5;0;1;0;5;1;8495;1936;1956;x
Galdós Uzcanga;645066;EUS;1930;1936;1939;1990;0;5;0;1;0;5;1;8496;1936;1963;x
Elortegi Ganbe;645067;EUS;1930;1936;1939;1990;0;5;0;1;0;5;1;8497;1936;1963;x
de Zinkunegi Atxurra;645068;EUS;1930;1936;1939;1990;0;5;0;1;0;5;1;8498;1931;1938;x
Ruiz de Loizaga Urigoitia;645069;EUS;1930;1936;1939;1990;0;5;0;1;0;5;1;8499;1936;1963;x
Gabiña Andraka;645070;EUS;1930;1936;1939;1990;0;5;0;1;0;5;1;8500;1936;1963;x
Bilbao Zubiaga;645071;EUS;1930;1936;1939;1990;0;5;0;1;0;5;1;8501;1936;1963;x
Menchaca Ugalde;645072;EUS;1930;1936;1939;1990;0;5;0;1;0;5;1;8502;1937;1963;x
Michelena;645073;EUS;1930;1936;1939;1990;0;5;0;1;0;5;0;8503;1931;1963;x
Saseta;645074;EUS;1930;1936;1939;1990;0;5;4;1;0;5;0;8504;1931;1963;x
