Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Fehn;720024;OTT;1940;1990;1990;1990;3;5;128;0;0;5;0;L549023;1940;1960;x
Fuad;720025;OTT;1938;1940;1944;1990;2;4;1;2;0;5;0;M549013;1938;1960;x
Gazi;720026;OTT;1930;1930;1930;1930;0;3;513;1;0;5;0;L549025;1930;1942;x
Glodkowski;720027;OTT;1940;1990;1990;1990;3;4;256;0;0;5;0;L549026;1940;1960;x
Hajo;720028;OTT;1938;1990;1990;1990;3;4;264;0;0;5;0;L549027;1938;1960;x
Halam;720029;OTT;1930;1930;1941;1990;1;4;1;1;0;5;0;L549028;1930;1960;x
Halim;720030;OTT;1938;1942;1990;1990;2;2;2;1;0;5;0;L549029;1938;1960;x
Haupt;720031;OTT;1940;1990;1990;1990;3;2;0;0;0;5;0;L549030;1940;1946;x
Heinrici;720032;OTT;1939;1941;1990;1990;2;3;0;1;0;5;0;L549031;1939;1945;x
Inönu;720033;OTT;1938;1942;1990;1990;2;5;2;1;0;5;0;M549037;1938;1960;x
Ismail;720034;OTT;1930;1938;1943;1990;1;4;0;2;0;5;0;L549033;1930;1960;x
Junck;720035;OTT;1938;1990;1990;1990;3;4;520;1;0;5;0;L549034;1938;1943;x
Kemal;720036;OTT;1930;1939;1943;1990;1;5;6;2;0;5;0;L549035;1930;1960;x
Kiamil;720037;OTT;1930;1930;1940;1990;2;3;513;1;0;5;0;M549039;1930;1960;x
Lattas;720038;OTT;1937;1942;1990;1990;2;3;1;1;0;5;0;M549017;1937;1960;x
Moncef;720039;OTT;1930;1940;1990;1990;2;3;1;1;0;5;0;M549006;1930;1960;x
Nazim;720040;OTT;1939;1990;1990;1990;3;3;2;0;0;5;0;L549039;1939;1960;x
Nazim;720041;OTT;1930;1930;1990;1990;2;2;0;0;0;5;0;M549005;1930;1942;x
Nikhad;720042;OTT;1930;1940;1990;1990;2;2;256;1;0;5;0;M549012;1930;1960;x
Nordt;720043;OTT;1941;1990;1990;1990;3;3;64;0;0;5;0;L549042;1941;1960;x
Nuri;720044;OTT;1937;1990;1990;1990;3;2;0;0;0;5;0;L549043;1937;1960;x
Osman;720045;OTT;1937;1939;1990;1990;2;3;0;1;0;5;0;M549038;1937;1960;x
Osmanoglu;720046;OTT;1939;1990;1990;1990;3;3;0;0;0;5;0;L549045;1939;1960;x
Osman;720047;OTT;1930;1930;1930;1990;1;3;513;1;0;5;0;L549046;1930;1941;x
Oyan;720048;OTT;1937;1940;1990;1990;2;3;2;1;0;5;0;L549047;1937;1960;x
Selaniki;720049;OTT;1938;1990;1990;1990;3;2;1;0;0;5;0;L549048;1938;1960;x
Serif;720050;OTT;1930;1930;1990;1990;2;2;0;0;0;5;0;M549049;1930;1943;x
Temiz;720051;OTT;1930;1930;1990;1990;3;4;1;0;0;5;0;L549050;1930;1960;x
Tülin;720052;OTT;1937;1941;1990;1990;3;4;128;0;0;5;0;M549043;1937;1960;x
Uche;720053;OTT;1938;1990;1990;1990;3;3;256;0;0;5;0;M549048;1938;1960;x
Vedat;720054;OTT;1930;1930;1990;1990;2;4;64;0;0;5;0;M549007;1930;1960;x
von Alten;720055;OTT;1940;1990;1990;1990;3;4;8;0;0;5;0;L549054;1940;1947;x
von Arnim;720056;OTT;1939;1990;1990;1990;3;3;4;0;0;5;0;L549055;1939;1943;x
von Bessel;720057;OTT;1940;1990;1990;1990;3;4;32;0;0;5;0;L549056;1940;1946;x
von Detten;720058;OTT;1938;1990;1990;1990;3;2;0;0;0;5;0;L549057;1938;1943;x
von Falkenstein;720059;OTT;1940;1990;1990;1990;3;3;1;0;0;5;0;L549058;1940;1946;x
von Füchtbauer;720060;OTT;1938;1990;1990;1990;3;2;2;0;0;5;0;L549059;1938;1943;x
von Göckel;720061;OTT;1940;1990;1990;1990;3;3;32;0;0;5;0;L549060;1940;1960;x
von Heimburg;720062;OTT;1941;1941;1990;1990;2;3;2;1;0;5;0;L549061;1941;1960;x
Wachenfeld;720063;OTT;1930;1930;1930;1990;1;5;513;1;0;5;0;L549062;1930;1943;x
Ülkü;720064;OTT;1930;1939;1990;1990;3;4;4;1;0;5;0;M549042;1930;1960;x
Aziz;720065;OTT;1930;1930;1990;1990;2;3;8704;1;0;5;1;L549064;1930;1942;x
Canbulatoglu;720066;OTT;1930;1939;1942;1990;1;4;0;2;0;5;1;L549065;1930;1960;x
Förster;720067;OTT;1938;1938;1938;1990;1;5;8704;1;0;5;1;L549066;1938;1944;x
Jessedin;720068;OTT;1930;1939;1990;1990;2;4;2048;1;0;5;1;L549067;1930;1960;x
Madakbas;720069;OTT;1938;1990;1990;1990;3;3;0;0;0;5;1;L549068;1938;1960;x
Massmann;720070;OTT;1930;1930;1990;1990;2;5;4608;1;0;5;1;L549069;1939;1960;x
Nikhad;720071;OTT;1930;1940;1944;1990;2;3;0;2;0;5;1;M549012;1930;1960;x
Perikanovlu;720072;OTT;1938;1990;1990;1990;3;2;0;0;0;5;1;M549046;1938;1960;x
Rauf;720073;OTT;1930;1940;1990;1990;2;3;1024;0;0;5;1;M549009;1930;1960;x
Zia;720074;OTT;1930;1930;1990;1990;3;2;4096;0;0;5;1;M549044;1930;1945;x
Cölacan;720075;OTT;1939;1990;1990;1990;3;2;131072;0;0;5;2;L549074;1939;1960;x
Enver;720076;OTT;1930;1930;1990;1990;2;3;0;1;0;5;2;M549010;1930;1960;x
Erkal;720077;OTT;1940;1990;1990;1990;3;2;0;0;0;5;2;L549076;1940;1960;x
Goyman;720078;OTT;1939;1990;1990;1990;3;2;65536;0;0;5;2;L549077;1939;1960;x
Muhammed Khan;720079;OTT;1930;1930;1930;1990;1;2;4096;1;0;5;2;M549011;1930;1944;x
Murat;720080;OTT;1939;1990;1990;1990;3;2;4096;0;0;5;2;L549079;1939;1960;x
Schweikard;720081;OTT;1938;1939;1940;1990;1;5;16384;2;0;5;2;L549080;1938;1945;x
Serif;720082;OTT;1930;1930;1990;1990;2;3;32768;0;0;5;2;M549049;1930;1943;x
Uche;720083;OTT;1930;1939;1990;1990;2;4;16384;1;0;5;2;M549048;1930;1960;x
Willberg;720084;OTT;1930;1930;1939;1990;1;4;0;1;0;5;2;L549083;1930;1943;x
Djevad;720085;OTT;1906;1910;1932;1932;2;6;0;2;0;4;0;964;1906;1932;x
Djemal;720086;OTT;1906;1910;1932;1932;2;6;2;2;0;4;0;965;1906;1932;x
Liman von Sanders;720087;OTT;1913;1913;1913;1914;0;7;6;3;0;3;0;966;1913;1932;x
von der Goltz;720088;OTT;1914;1914;1914;1914;0;7;514;3;0;3;0;967;1914;1932;x
Vehip;720089;OTT;1906;1910;1932;1932;2;7;0;3;0;4;0;968;1906;1932;x
Ahmet Izzet;720090;OTT;1906;1910;1912;1918;2;7;0;3;0;4;0;969;1906;1932;x
Nehed;720091;OTT;1906;1932;1932;1932;3;6;0;2;0;4;0;unknown;1906;1932;x
Hasan Izzet;720092;OTT;1906;1910;1912;1932;1;7;0;3;0;4;0;970;1906;1932;x
Hakki;720093;OTT;1906;1910;1932;1932;2;6;0;2;0;4;0;971;1906;1932;x
Kamil;720094;OTT;1906;1932;1932;1932;3;7;0;3;0;4;0;972;1906;1932;x
Essad;720095;OTT;1906;1932;1932;1932;3;7;0;3;0;4;0;973;1906;1932;x
Mersinli Cemal;720096;OTT;1910;1932;1932;1932;3;6;0;2;0;4;0;3833;1906;1932;x
Khalil;720097;OTT;1906;1932;1932;1932;3;7;1;3;0;4;0;974;1906;1932;x
Ihsan;720098;OTT;1906;1932;1932;1932;3;7;0;3;0;4;0;975;1906;1932;x
Fevzi;720099;OTT;1906;1910;1932;1932;2;7;4;3;0;4;0;976;1906;1932;x
Kress von Kressenstein;720100;OTT;1914;1915;1932;1932;2;7;2;3;0;3;0;977;1914;1932;x
Sevki;720101;OTT;1906;1910;1932;1932;2;7;0;3;0;4;0;978;1906;1932;x
Nuri;720102;OTT;1906;1932;1932;1932;3;7;0;3;0;4;0;979;1906;1932;x
Hilmi;720103;OTT;1906;1932;1932;1932;3;7;0;3;0;4;0;980;1906;1932;x
Fuad;720104;OTT;1906;1932;1932;1932;3;7;0;3;0;4;0;981;1906;1932;x
Ismet;720105;OTT;1906;1914;1932;1932;2;7;2;3;0;4;0;982;1906;1932;x
Fakhri;720106;OTT;1906;1932;1932;1932;3;7;0;3;0;4;0;983;1906;1932;x
Karabekir;720107;OTT;1906;1932;1932;1932;3;6;0;2;0;4;0;984;1906;1932;x
Rauf;720108;OTT;1910;1932;1932;1932;3;7;0;3;0;4;1;985;1906;1932;x
Behjet;720109;OTT;1906;1932;1932;1932;3;6;0;2;0;4;0;unknown;1906;1932;x
Ghalib;720110;OTT;1910;1932;1932;1932;3;7;4;3;0;4;0;986;1906;1932;x
Jaafar;720111;OTT;1906;1932;1932;1932;3;7;0;3;0;4;0;987;1906;1932;x
Niazi;720112;OTT;1910;1932;1932;1932;3;6;0;2;0;4;0;988;1906;1932;x
Feizi;720113;OTT;1910;1914;1932;1932;2;7;0;3;0;4;0;989;1906;1932;x
Hakki;720114;OTT;1910;1932;1932;1932;3;7;0;3;0;4;1;unknown;1906;1932;x
Zeki;720115;OTT;1910;1932;1932;1932;3;6;0;2;0;4;0;990;1906;1932;x
Limpus;720116;OTT;1912;1912;1912;1932;1;7;0;3;0;3;1;991;1912;1932;x
Souchon;720117;OTT;1914;1914;1914;1932;1;8;4096;4;0;3;1;992;1914;1932;x
Langfeld;720118;OTT;1914;1932;1932;1932;3;5;8192;1;0;3;2;unknown;1914;1932;x
Buddecke;720119;OTT;1914;1932;1932;1932;3;4;0;0;0;3;2;993;1914;1932;x
Liebmann;720120;OTT;1914;1932;1932;1932;3;4;0;0;0;3;2;unknown;1914;1932;x
Rustu;720121;OTT;1910;1932;1932;1932;3;6;0;2;0;4;0;994;1906;1932;x
Sukru;720122;OTT;1910;1932;1932;1932;3;6;0;2;0;4;0;995;1906;1932;x
Subhi;720123;OTT;1910;1932;1932;1932;3;6;0;2;0;4;0;unknown;1906;1932;x
von Falkenhayn;720124;OTT;1917;1917;1917;1917;0;6;2;2;0;5;0;996;1917;1932;x
Rebeur-Paschwitz;720125;OTT;1917;1917;1917;1932;1;7;0;3;0;5;1;997;1917;1932;x
von Usedom;720126;OTT;1914;1914;1932;1932;2;8;0;4;0;3;1;998;1914;1932;x
Ahmed Muhtar;720127;OTT;1897;1897;1897;1897;0;6;512;2;0;5;0;unknown;1897;1912;x
Gazi Osman;720128;OTT;1897;1897;1897;1897;0;7;546;3;0;5;0;999;1897;1901;x
Etham;720129;OTT;1897;1897;1897;1932;1;7;0;3;0;5;0;unknown;1897;1912;x
Ahmet Hifsi;720130;OTT;1897;1897;1932;1932;2;7;0;3;0;5;0;unknown;1897;1912;x
Sevket;720131;OTT;1897;1905;1910;1912;0;6;0;2;0;5;0;1000;1897;1913;x
Mahmud Mukhtar;720132;OTT;1897;1910;1932;1932;2;6;0;2;0;5;0;unknown;1897;1912;x
Abdulah;720133;OTT;1897;1910;1912;1932;1;5;512;2;0;4;0;unknown;1897;1913;x
Ali-Riza;720134;OTT;1897;1910;1912;1932;1;5;512;2;0;5;0;unknown;1897;1913;x
Zekki;720135;OTT;1897;1910;1912;1932;1;5;512;2;0;5;0;1001;1897;1914;x
Djavid;720136;OTT;1897;1910;1932;1932;2;6;3;2;0;5;0;1002;1897;1914;x
Feti;720137;OTT;1897;1912;1932;1932;2;5;0;1;0;5;0;1003;1897;1914;x
Mehmed Shukri;720138;OTT;1897;1910;1932;1932;2;6;515;3;0;5;0;1004;1897;1914;x
Essad;720139;OTT;1912;1912;1932;1932;2;4;0;3;0;3;0;1005;1912;1914;x
Nuri;720140;OTT;1914;1932;1932;1932;3;3;0;0;0;3;2;3807;1914;1932;x
Muhra;720141;OTT;1914;1932;1932;1932;3;3;0;0;0;3;2;3808;1914;1932;x
Preussner;720142;OTT;1914;1932;1932;1932;3;3;0;0;0;3;2;3809;1914;1932;x
Fesa;720143;OTT;1914;1932;1932;1932;3;4;0;0;0;3;2;3810;1914;1932;x
Ali Riza;720144;OTT;1914;1932;1932;1932;3;3;0;0;0;3;2;3811;1914;1932;x
Orhan;720145;OTT;1914;1932;1932;1932;3;3;0;0;0;3;2;3812;1914;1932;x
Sakir Fevzi;720146;OTT;1914;1932;1932;1932;3;3;0;0;0;3;2;3813;1914;1932;x
Serno;720147;OTT;1914;1932;1932;1932;3;4;0;0;0;3;2;3814;1914;1932;x
Mehmet Ali;720148;OTT;1914;1932;1932;1932;3;4;0;0;0;3;2;3815;1914;1932;x
Saim;720149;OTT;1914;1932;1932;1932;3;4;0;0;0;3;2;3816;1914;1932;x
Vecihi;720150;OTT;1914;1932;1932;1932;3;4;0;0;0;3;2;3817;1914;1932;x
Behcet;720151;OTT;1914;1932;1932;1932;3;3;0;0;0;3;2;3818;1914;1932;x
Fethi;720152;OTT;1914;1932;1932;1932;3;3;0;0;0;3;2;3819;1914;1932;x
Fazil;720153;OTT;1914;1932;1932;1932;3;3;0;0;0;3;2;3820;1914;1932;x
Sadik;720154;OTT;1914;1932;1932;1932;3;4;0;0;0;3;2;3821;1914;1932;x
Salim;720155;OTT;1914;1932;1932;1932;3;4;0;0;0;3;2;3822;1914;1932;x
Ismail Hakki;720156;OTT;1914;1932;1932;1932;3;4;0;0;0;3;2;3823;1914;1932;x
Meinecke;720157;OTT;1914;1932;1932;1932;3;3;0;0;0;3;2;3824;1914;1932;x
Quoos;720158;OTT;1914;1932;1932;1932;3;3;0;0;0;3;2;3825;1914;1932;x
Ali Fuat;720159;OTT;1906;1910;1932;1932;2;7;0;3;0;4;0;3826;1906;1932;x
Cevat;720160;OTT;1906;1910;1932;1932;2;7;0;3;0;4;0;3827;1906;1932;x
Fahreddin;720161;OTT;1906;1910;1932;1932;2;7;0;3;0;4;0;3828;1906;1932;x
Halil Sami;720162;OTT;1906;1910;1932;1932;2;7;0;3;0;4;0;3829;1906;1932;x
Nurettin;720163;OTT;1906;1910;1932;1932;2;7;0;3;0;4;0;3830;1906;1932;x
Selahattin Adil;720164;OTT;1906;1910;1932;1932;2;7;0;3;0;4;0;3831;1906;1932;x
Süleyman Askeri;720165;OTT;1906;1910;1932;1932;2;7;0;3;0;4;0;3832;1906;1932;x
